Name,Brand,Processor_brand,RAM_GB,RAM_type,Storage_capacity_GB,Storage_type,Graphics_name,Graphics_brand,Graphics_GB,Graphics_integreted,Display_size_inches,Horizontal_pixel,Vertical_pixel,ppi,Touch_screen,Operating_system,b_G3Dmark,b_G2Dmark,b_TDP,b_powerPerformance,Processor_full,b_manufacturer,b_singleScore,b_multiScore,b_cores,b_threads,b_baseClock,b_turboClock,cpu_tier,gpu_tier
Samsung Galaxy Book 4 Pro 14 NP940XGK-KS1IN Laptop (Intel Core Ultra 5/ 16GB/ 512GB SSD/ Win11),Samsung,Intel,16,LPDDR5X,512, SSD,Intel Arc Graphics,Intel,,False,14.0,2880,1800,242.59,True,Windows 11 OS,2782.0,338.0,,,Intel Core Ultra 125H,Intel,1732.0,14825.0,12.0,16.0,2.5,4.5,4,1
Samsung Galaxy Book 4 Pro NP960XGK-KG1IN Laptop (Intel Core Ultra 5/ 16GB/ 512GB SSD/ Win11),Samsung,Intel,16,LPDDR5X,512, SSD,Intel Arc Graphics,Intel,,False,16.0,2880,1800,212.26,True,Windows 11 OS,2782.0,338.0,,,Intel Core Ultra 125H,Intel,1732.0,14825.0,12.0,16.0,2.5,4.5,4,1
Samsung Galaxy Book 4 Pro NP960XGK-KG3IN Laptop (Intel Core Ultra 7/ 32GB/ 1TB SSD/ Win11),Samsung,Intel,32,LPDDR5X,1000, SSD,Intel Arc Graphics,Intel,,False,16.0,2880,1800,212.26,True,Windows 11 OS,2782.0,338.0,,,Intel Core Ultra 155H,,1732.0,14825.0,12.0,,2.5,4.5,4,1
Lenovo Thinkpad E14 20YES00K00 Laptop (AMD Ryzen 7 5800U/ 16GB/ 512GB SSD/ Win10),Lenovo,AMD,16,DDR4,512, SSD,AMD Raedon Graphics,AMD,,False,14.0,1920,1080,157.35,False,Windows 10 OS,292.0,103.0,,,AMD Ryzen 7 5800U,AMD,1431.0,8168.0,8.0,16.0,1.9,4.4,2,0
Asus ROG Strix SCAR 16 2024 G634JZR-CM932WS Gaming Laptop (14th Gen Core i9/ 32GB/ 2TB SSD/ Win11 Home/ 12GB Graph),Asus,Intel,32,DDR5,2000, SSD,NVIDIA GeForce RTX 4080,NVIDIA,12.0,False,16.0,2560,1600,188.68,False,Windows 11 OS,24853.0,1003.0,320.0,77.66,Intel Core i9 14900HX,Intel,1948.0,16839.0,14.0,20.0,2.5,5.0,4,3
HP Pavilion 15-eh1147AU Laptop (AMD Ryzen 7 5700U/ 16GB/ 1TB SSD/ Win11 Home),HP,AMD,16,DDR4,1000, SSD,AMD Radeon Radeon,AMD,,False,15.6,1920,1080,141.21,False,Windows 11 OS,292.0,103.0,,,AMD Ryzen 7 5700U,AMD,1266.0,9064.0,8.0,16.0,1.8,4.3,2,0
Acer Swift Go 14 SFG14-72T Laptop (Intel Core Ultra 5 125H/ 16GB/ 512GB SSD/ Win11 Home),Acer,Intel,16,LPDDR5X,512, SSD,Intel Integrated ARC Graphics,Intel,,True,14.0,1920,1200,161.73,False,Windows 11 OS,1582.0,267.0,,,Intel Core Ultra 125H,Intel,1732.0,14825.0,12.0,16.0,2.5,4.5,4,0
HP Spectre x360 16-aa0664TX Laptop (Intel Core Ultra 7/ 32GB/ 1TB SSD/ Win11/ 6GB Graph),HP,Intel,32,LPDDR5X,1000, SSD,NVIDIA GeForce RTX 4050,NVIDIA,6.0,False,16.0,2880,1800,212.26,True,Windows 11 OS,12718.0,911.0,,,Intel Core Ultra 155H,,1732.0,14825.0,12.0,,2.5,4.5,4,2
HP Omen 16-xd0010AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),HP,AMD,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4050,NVIDIA,6.0,False,16.1,1920,1080,136.83,False,Windows 11 OS,12718.0,911.0,,,AMD Ryzen 7 7840HS,AMD,1505.0,12645.0,8.0,16.0,3.2,4.7,3,2
Dell G15-5530 GN5530194YM001ORB1 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ RTX 3050 6GB Graph),Dell,Intel,16,DDR5,1000, SSD,NVIDIA GeForce RTX 3050,NVIDIA,6.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,Intel Core i7 13650HX,Intel,1094.0,9918.0,10.0,20.0,3.0,3.5,2,2
Lenovo LOQ 15IRX9 83DV007JIN Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),Lenovo,Intel,16,DDR5,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,6.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,Intel Core i5 13450HX,Intel,1732.0,14825.0,12.0,16.0,2.5,4.5,4,2
Lenovo ThinkBook 14 21KG00AFIN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win 11 Home),Lenovo,Intel,8,DDR5,512, SSD,Intel UHD Graphics,Intel,,False,14.0,1920,1080,157.35,False,Windows 11 OS,1582.0,267.0,,,Intel Core i3 1315U,Intel,1172.0,5776.0,4.0,8.0,3.7,4.4,1,0
HP 15s-fr5010TU Laptop (12th Gen Core i5/8GB/ 512GB SSD/ Win11 Home),HP,Intel,8,DDR4,512, SSD,Intel UHD Graphics,Intel,,False,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,Intel Core i5 1235U,Intel,1824.0,13145.0,6.0,12.0,3.0,4.6,3,0
Lenovo LOQ 15IAX9I 83FQ0009IN Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),Lenovo,Intel,8,DDR5,512, SSD,Intel Integrated ARC A530M,Intel,4.0,True,15.6,1920,1080,141.21,False,Windows 11 OS,3562.0,366.0,85.0,41.91,Intel Core i5 12450HX,Intel,1732.0,14825.0,12.0,16.0,2.5,4.5,4,2
Lenovo ThinkBook 15 G5 21JFA016IN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512 GB SSD/ Win11),Lenovo,AMD,16,DDR4,512, SSD,AMD Radeon AMD,AMD,,False,15.6,1920,1080,141.21,False,Windows 11 OS,292.0,103.0,,,AMD Ryzen 5 7530U,AMD,1379.0,7697.0,6.0,12.0,2.3,4.2,1,0
HP Spectre x360 16-aa0665TU Laptop (Intel Core Ultra 7/ 32GB/ 2TB SSD/ Win11 Home),HP,Intel,32,LPDDR5X,2000, SSD,Intel Arc Graphics,Intel,,False,16.0,2880,1800,212.26,True,Windows 11 OS,2782.0,338.0,,,Intel Core Ultra 155H,,1732.0,14825.0,12.0,,2.5,4.5,4,1
HP 15s-fr5011TU Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),HP,Intel,16,DDR4,512, SSD,Intel UHD Graphics,Intel,,False,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,Intel Core i5 1235U,Intel,1824.0,13145.0,6.0,12.0,3.0,4.6,3,0
HP Omen 16-wf1026TX Gaming Laptop (14th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),HP,Intel,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4070,NVIDIA,8.0,False,16.1,1920,1080,136.83,False,Windows 11 OS,22093.0,969.0,220.0,100.42,Intel Core i7 14700HX,Intel,1774.0,16860.0,14.0,20.0,2.3,4.7,4,3
Chuwi Gemibook X Pro Laptop (Intel Celeron N100/ 8 GB/ 256 GB SSD/ Win11 Home),Chuwi,Intel,8,LPDDR5,256, SSD,Intel Integrated UHD Graphics,Intel,,True,14.1,1920,1080,156.23,False,Windows 11 OS,1582.0,267.0,,,Intel N100,AMD,954.0,8138.0,8.0,16.0,3.0,3.7,2,0
Asus VivoBook 14 X1400EA-EK543WS Notebook (11th Gen Core i5/16GB/ 512GB SSD/ Win11 Home),Asus,Intel,16,DDR4,512, SSD,Intel Integrated Intel UHD,Intel,,True,14.0,1920,1080,157.35,False,Windows 11 OS,1582.0,267.0,,,Intel Core i5 1135G7,Intel,1518.0,6109.0,4.0,8.0,1.2,4.7,1,0
Ultimus Lite NU14U3INC54BN Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),Ultimus,Intel,8,DDR4,256, SSD,Intel Integrated UHD Graphics,Intel,,True,14.1,1366,768,111.14,False,Windows 11 OS,1582.0,267.0,,,Intel Celeron N4020,,1725.0,12117.0,6.0,,2.5,4.6,3,0
Lenovo IdeaPad Slim 3 15IRH8 83EM0025IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Lenovo,Intel,16,LPDDR5,512, SSD,Integrated Intel UHD Graphics,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,Intel Core i5 13420H,Intel,1473.0,5995.0,4.0,8.0,2.5,4.5,1,0
Dell G15-5530 Gaming Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),Dell,Intel,16,DDR5,1000, SSD,NVIDIA GeForce RTX 3050,NVIDIA,6.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,Intel Core i5 13450HX,Intel,1732.0,14825.0,12.0,16.0,2.5,4.5,4,2
Dell â€ŽG16 7630 Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),Dell,Intel,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4070,NVIDIA,8.0,False,16.0,2560,1600,188.68,False,Windows 11 OS,22093.0,969.0,220.0,100.42,Intel Core i9 13900HX,Intel,1948.0,16839.0,14.0,20.0,2.5,5.0,4,3
Lenovo IdeaPad Slim 3 83ER008DIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Lenovo,Intel,16,LPDDR5,512, SSD,Integrated Intel IrisXe Graphics,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,2782.0,338.0,,,Intel Core i5 12450H,Intel,1732.0,14825.0,12.0,16.0,2.5,4.5,4,1
Lenovo IdeaPad 1 15ALC7 82R400ERIN Laptop (AMD Ryzen 5 5500U / 16GB/ 512GB SSD/ Win11 Home),Lenovo,AMD,16,DDR4,512, SSD,AMD Radeon,AMD,,False,15.6,1920,1080,141.21,False,Windows 11 OS,292.0,103.0,,,AMD Ryzen 5 5500U,AMD,1185.0,7173.0,6.0,12.0,2.1,4.0,1,0
Acer Aspire 5 A515-58P Gaming Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),Acer,Intel,8,LPDDR5,512, SSD,Intel UHD Graphics,Intel,,False,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,Intel Core i3 1305U,Intel,1312.0,6490.0,4.0,8.0,3.8,4.6,1,0
Lenovo Ideapad Slim 5 82XF0078IN Laptop (13th Gen Core i7/ 16 GB RAM/ 1 TB SSD/ Win 11),Lenovo,Intel,16,LPDDR5,1000, SSD,Intel Iris Xe Graphics,Intel,,False,16.0,2560,1600,188.68,False,Windows 11 OS,2782.0,338.0,,,Intel Core i7 13700H,Intel,1774.0,16860.0,14.0,20.0,2.3,4.7,4,1
Dell Inspiron 7430 14 2 in 1 Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Dell,Intel,8,LPDDR5,512, SSD,Intel UHD Graphics,Intel,,False,14.0,1920,1200,161.73,True,Windows 11 OS,1582.0,267.0,,,Intel Core i3 1315U,Intel,1172.0,5776.0,4.0,8.0,3.7,4.4,1,0
Lenovo IdeaPad Slim 5 14IAH8 83BF0043IN Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11),Lenovo,Intel,16,LPDDR5,1000, SSD,Integrated Intel UHD Graphics,Intel,,True,14.0,1920,1200,161.73,False,Windows 11 OS,1582.0,267.0,,,Intel Core i5 12450H,Intel,1732.0,14825.0,12.0,16.0,2.5,4.5,4,0
Lenovo Ideapad Slim 5 82XD006GIN Laptop (13th Gen Core i5/ 16 GB RAM/ 1TB SSD/ Win 11),Lenovo,Intel,16,LPDDR5,1000, SSD,Integrated Intel UHD Graphics,Intel,,True,14.0,1920,1200,161.73,False,Windows 11 OS,1582.0,267.0,,,Intel Core i5 13420H,Intel,1473.0,5995.0,4.0,8.0,2.5,4.5,1,0
Jio JioBook Cloud Laptop (Octa Core/ 4GB/ 64GB eMMC/ JioOS),Jio,MediaTek,4,LPDDR4,64, Hard Disk,Arm Mali-G72 MP3 Graphics,ARM,,False,11.6,1366,768,135.09,False,jio,2782.0,338.0,,,Mediatek MT8788,,1648.0,10136.0,6.0,,2.5,4.5,3,1
Acer Aspire 3 15 A315-510P UN.KDHSI.019 Laptop (Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home),Acer,Intel,8,LPDDR5,512, SSD,Intel UHD Graphics,Intel,,False,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,Intel Core i3 N305,Intel,1312.0,6490.0,4.0,8.0,3.8,4.6,1,0
Acer Aspire Lite AL15-52 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Acer,Intel,16,DDR4,512, SSD,Intel Iris Xe Graphics,Intel,,False,15.6,1920,1080,141.21,False,Windows 11 OS,2782.0,338.0,,,Intel Core i5 1235U,Intel,1824.0,13145.0,6.0,12.0,3.0,4.6,3,1
Apple MacBook Pro 16 2023 Laptop (Apple M3 Pro/ 18GB/ 512GB SSD/ macOS),Apple,Apple,18,,512, SSD,18 Core GPU,Apple,,False,16.2,3456,2234,254.02,False,Mac OS,2782.0,338.0,,,Apple M3 Pro,,1648.0,10136.0,6.0,,2.5,4.5,3,1
Apple MacBook Pro 14 2023 Laptop (Apple M3/ 8GB/ 1TB SSD/ macOS),Apple,Apple,8,,1000, SSD,10 Core GPU,Apple,,False,14.2,3024,1964,253.93,False,Mac OS,2782.0,338.0,,,Apple M3,,1648.0,10136.0,6.0,,2.5,4.5,3,1
Apple MacBook Pro 14 2023 Laptop (Apple M3 Max/ 36GB/ 1TB SSD/ macOS),Apple,Apple,36,,1000, SSD,30 Core GPU,Apple,,False,14.2,3024,1964,253.93,False,Mac OS,2782.0,338.0,,,Apple M3 Max,,1648.0,10136.0,6.0,,2.5,4.5,3,1
Apple MacBook Pro 14 2023 Laptop (Apple M3 Pro/ 18GB/ 1TB SSD/ macOS),Apple,Apple,18,,1000, SSD,18 Core GPU,Apple,,False,14.2,3024,1964,253.93,False,Mac OS,2782.0,338.0,,,Apple M3 Pro,,1648.0,10136.0,6.0,,2.5,4.5,3,1
Asus Chromebook CX1500CKA-EJ0247 Laptop (Celeron N4500/ 8GB/ 128GB eMMC/ Chrome OS),Asus,Intel,8,LPDDR4X,128, Hard Disk,Intel Integrated UHD,Intel,,True,15.6,1920,1080,141.21,False,Chrome OS,1582.0,267.0,,,Intel Celeron N4500,AMD,1151.0,5939.0,6.0,6.0,2.3,4.0,1,0
Lenovo Ideapad Gaming 3 15ARH7 82SB00QJIN Laptop  (AMD Ryzen 5 7535HS / 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Lenovo,AMD,8,DDR5,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,8007.0,380.0,,,AMD Ryzen 5 7535HS,,1379.0,9064.0,6.0,,3.2,4.2,2,2
Dell Inspiron 3520 IN3520P9K46002ORS1 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Dell,Intel,8,DDR4,512, SSD,Intel Integrated UHD,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,Intel Core i3 1215U,Intel,1693.0,8197.0,4.0,8.0,3.3,4.3,2,0
Lenovo IdeaPad Gaming 3 Gen 6 82K2028QIN Laptop (AMD Ryzen 5 5500H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Lenovo,AMD,8,DDR4,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,8007.0,380.0,,,AMD Ryzen 5 5500H,AMD,1372.0,10710.0,6.0,12.0,3.6,4.2,3,2
HP Victus 15-fa1134TX Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),HP,Intel,16,DDR4,512, SSD,NVIDIA GeForce RTX 4050,NVIDIA,6.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,Intel Core i7 12650H,Intel,1648.0,8615.0,12.0,16.0,2.1,4.7,2,2
Microsoft Surface Laptop Go 3 XK1-00045 (12th Gen Core i5/ 8GB RAM/ 256 GB SSD/ Win 11),Microsoft,Intel,8,LPDDR5,256, SSD,Intel Iris Xe Graphics,Intel,,False,12.4,1536,1024,148.87,True,Windows 11 OS,2782.0,338.0,,,Intel Core i5 1235U,Intel,1824.0,13145.0,6.0,12.0,3.0,4.6,3,1
HP Victus 15-FA1098TX Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),HP,Intel,8,DDR4,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,8007.0,380.0,,,Intel Core i5 12450H,Intel,1732.0,14825.0,12.0,16.0,2.5,4.5,4,2
HP 15s-er2004AU Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11),HP,AMD,16,DDR4,512, SSD,AMD Radeon,AMD,,False,15.6,1920,1080,141.21,False,Windows 11 OS,292.0,103.0,,,AMD Ryzen 7 5700U,AMD,1266.0,9064.0,8.0,16.0,1.8,4.3,2,0
Asus Vivobook Pro 15 OLED M6500QC-LK751WS Laptop (Ryzen 7 5800HS/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),Asus,AMD,16,DDR4,1000, SSD,NVIDIA GeForce RTX 3050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,AMD Ryzen 7 5800HS,AMD,1346.0,10625.0,8.0,16.0,2.8,4.4,3,2
Asus Vivobook Go 14 E1404FA-NK547WS Laptop (Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11),Asus,AMD,16,LPDDR5,512, SSD,AMD Radeon AMD,AMD,,False,14.0,1920,1080,157.35,False,Windows 11 OS,292.0,103.0,,,AMD Ryzen 5 7520U,AMD,1379.0,7697.0,6.0,12.0,2.3,4.2,1,0
Asus Vivobook 16 2023 X1605ZAB-MB342WS Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),Asus,Intel,16,DDR4,512, SSD,Intel Integrated UHD,Intel,,True,16.0,1920,1200,141.51,False,Windows 11 OS,1582.0,267.0,,,Intel Core i3 1215U,Intel,1693.0,8197.0,4.0,8.0,3.3,4.3,2,0
MSI Thin GF63 11SC-1629IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),MSI,Intel,16,DDR4,512, SSD,NVIDIA GeForce GTX 1650 Max Q,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,7807.0,592.0,75.0,104.09,Intel Core i5 11260H,Intel,1402.0,9062.0,6.0,12.0,2.1,4.4,2,2
Lenovo Legion Slim 5 82Y9009JIN Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),Lenovo,AMD,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4060,NVIDIA,8.0,False,16.0,2560,1600,188.68,False,Windows 11 OS,16958.0,951.0,170.0,99.76,AMD Ryzen 7 7840HS,AMD,1505.0,12645.0,8.0,16.0,3.2,4.7,3,3
Lenovo IdeaPad 1 15AMN7 82VG00ERIN Laptop (AMD Ryzen 3 7320U / 8GB/ 512GB SSD/ Win11 Home),Lenovo,AMD,8,LPDDR5,512, SSD,AMD Radeon 610M,AMD,,False,15.6,1920,1080,141.21,False,Windows 11 OS,292.0,103.0,,,AMD Ryzen 3 7320U,Intel,1312.0,6490.0,4.0,8.0,3.8,4.6,1,0
Asus Vivobook 16X K3605ZU-MB542WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),Asus,Intel,16,DDR4,512, SSD,NVIDIA Geforce RTX 4050,NVIDIA,6.0,False,16.0,1920,1200,141.51,False,Windows 11 OS,12718.0,911.0,,,Intel Core i5 12450H,Intel,1732.0,14825.0,12.0,16.0,2.5,4.5,4,2
Asus Vivobook 16X K3605VU-MB541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),Asus,Intel,16,DDR4,512, SSD,NVIDIA Geforce RTX 4050,NVIDIA,6.0,False,16.0,1920,1200,141.51,False,Windows 11 OS,12718.0,911.0,,,Intel Core i5 13500H,Intel,1732.0,14825.0,12.0,16.0,2.5,4.5,4,2
Lenovo IdeaPad Gaming 3 82SB00V5IN Laptop (AMD Ryzen 7 6800H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Lenovo,AMD,8,DDR4,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,AMD Ryzen 7 6800H,AMD,1512.0,13253.0,8.0,16.0,3.2,4.7,3,2
Lenovo Yoga 7 82YL0095IN Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),Lenovo,Intel,16,LPDDR5,1000, SSD,Integrated Intel Iris Xe Graphics,Intel,,True,14.0,2880,1800,242.59,True,Windows 11 OS,2782.0,338.0,,,Intel Core i5 1340P,Intel,1725.0,12117.0,6.0,12.0,2.5,4.4,3,1
Asus Vivobook Go 14 E410KA-EK013W Laptop (Celeron N4500/ 8GB/ 256GB SSD/ Win11 Home),Asus,Intel,8,DDR4,256, SSD,Intel Integrated UHD,Intel,,True,14.0,1920,1080,157.35,False,Windows 11 OS,1582.0,267.0,,,Intel N4500,AMD,1151.0,5939.0,6.0,6.0,2.3,4.0,1,0
HP Omen 17-ck2011TX Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 16GB Graph),HP,Intel,32,DDR5,1000, SSD,NVIDIA GeForce RTX 4090,NVIDIA,16.0,False,17.3,2560,1440,169.78,False,Windows 11 OS,26395.0,999.0,350.0,75.41,Intel Core i9 13900HX,Intel,1948.0,16839.0,14.0,20.0,2.5,5.0,4,3
Lenovo IdeaPad Gaming 3 15ACH6 82K20289IN Laptop (AMD Ryzen 5 5500H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Lenovo,AMD,8,DDR4,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,8007.0,380.0,,,AMD Ryzen 5 5500H,AMD,1372.0,10710.0,6.0,12.0,3.6,4.2,3,2
Primebook PBMTWIFI11064 Wi-Fi Laptop (MediaTek MT8183/ 4GB/ 64B eMMC/ Prime OS),Primebook,MediaTek,4,LPDDR4,64, Hard Disk,ARM Mali G72,ARM,,False,11.6,1366,768,135.09,False,Prime OS,2782.0,338.0,,,MediaTek,,1648.0,10136.0,6.0,,2.5,4.5,3,1
Acer One 11 Z8-284 UN.013SI.032 Laptop ( Intel Celeron N4500/ 8GB/ 256GB SSD/ Win11 Home),Acer,Intel,8,DDR4,256, SSD,Intel Integrated UHD,Intel,,True,11.6,1366,768,135.09,False,Windows 11 OS,1582.0,267.0,,,Intel Celeron N4500,AMD,1151.0,5939.0,6.0,6.0,2.3,4.0,1,0
Asus TUF Gaming F17 FX707ZC4-HX048WS Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),Asus,Intel,8,DDR5,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,4.0,False,17.3,1920,1080,127.34,False,Windows 11 OS,12718.0,911.0,,,Intel Core i5 12500H,Intel,1732.0,14825.0,12.0,16.0,2.5,4.5,4,2
Lenovo Yoga Slim 6 14IRH8 83E00015IN Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),Lenovo,Intel,16,LPDDR5X,1000, SSD,Intel Integrated Iris Xe,Intel,,True,14.0,1920,1200,161.73,False,Windows 11 OS,2782.0,338.0,,,Intel Core i5 13500H,Intel,1732.0,14825.0,12.0,16.0,2.5,4.5,4,1
Acer One 11 Z8-284 UN.013SI.033 Laptop ( Intel Celeron N4500/ 8GB/ 128GB SSD/ Win11 Home),Acer,Intel,8,DDR4,128, SSD,Intel Integrated UHD,Intel,,True,11.6,1366,768,135.09,False,Windows 11 OS,1582.0,267.0,,,Intel Celeron N4500,AMD,1151.0,5939.0,6.0,6.0,2.3,4.0,1,0
HP 15s-fy5006TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),HP,Intel,8,DDR4,512, SSD,Intel Integrated UHD,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,Intel Core i3 1215U,Intel,1693.0,8197.0,4.0,8.0,3.3,4.3,2,0
Lenovo Legion Slim 5 82YA00DXIN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),Lenovo,Intel,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4060,NVIDIA,8.0,False,16.0,2560,1600,188.68,False,Windows 11 OS,16958.0,951.0,170.0,99.76,Intel Core i7 13620H,Intel,1774.0,16860.0,14.0,20.0,2.3,4.7,4,3
HP Pavilion 14-dv2153TU Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win 11),HP,Intel,16,DDR4,1000, SSD,Intel Integrated Iris Xe,Intel,,True,14.0,1920,1080,157.35,False,Windows 11 OS,2782.0,338.0,,,Intel Core i5 1235U,Intel,1824.0,13145.0,6.0,12.0,3.0,4.6,3,1
Acer TravelMate P2 TMP214-53 Business Laptop (11th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),Acer,Intel,16,DDR4,1000, SSD,Intel Integrated Iris Xe,Intel,,True,14.0,1920,1080,157.35,False,Windows 11 OS,2782.0,338.0,,,Intel Core i7 1165G7,Intel,1518.0,6109.0,4.0,8.0,1.2,4.7,1,1
Lenovo IdeaPad Gaming 3 82SB00V2IN Laptop (AMD Ryzen 5 6600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Lenovo,AMD,8,DDR4,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,AMD Ryzen 5 6600H,AMD,1383.0,10136.0,6.0,12.0,3.3,4.2,2,2
MSI Bravo 15 B7ED-011IN Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),MSI,AMD,16,DDR5,512, SSD,AMD Radeon RX6550M,AMD,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,4010.0,414.0,85.0,47.17,AMD Ryzen 7 7735HS,AMD,1346.0,10625.0,8.0,16.0,2.8,4.4,3,2
HP 14s-dr3002TU Laptop (Intel Celeron N4500/ 8GB/ 512GB SSD/ Win11 Home),HP,Intel,8,DDR4,512, SSD,Intel UHD Graphics,Intel,,False,14.0,1366,768,111.94,False,Windows 11 OS,1582.0,267.0,,,Intel Celeron N4500,AMD,1151.0,5939.0,6.0,6.0,2.3,4.0,1,0
Primebook S Wi-Fi Laptop (MediaTek MT8183/ 4GB/ 128GB eMMC/ Prime OS),Primebook,MediaTek,4,LPDDR4,128, Hard Disk,ARM Mali G72,ARM,,False,11.6,1366,768,135.09,False,Prime OS,2782.0,338.0,,,MediaTek,,1648.0,10136.0,6.0,,2.5,4.5,3,1
